Hospital_ID,Hospital_Name,City,State,Latitude,Longitude,Total_Visits,Emergency_Visits,Diabetes_Cases,Hypertension_Cases
H0972,Jaipur Health Center 10,Jaipur,Rajasthan,26.950308915417565,75.72030044652126,28964,7007,8119,8993
H0973,Chandigarh Health Center 63,Chandigarh,Chandigarh,30.789612309007786,76.81184718031295,8912,5630,5739,8280
H0974,Vizag Health Center 62,Vizag,Andhra Pradesh,17.69829508040123,83.1927471988505,16663,5284,1532,10455
H0975,Chennai Health Center 5,Chennai,Tamil Nadu,13.067256751978235,80.17621476786236,24000,5225,3977,6687
H0976,Hyderabad Health Center 2,Hyderabad,Telangana,17.404911047571016,78.47409232670782,21105,1923,5253,3390
H0977,Chandigarh Health Center 80,Chandigarh,Chandigarh,30.710952613620865,76.79626815331734,24686,1806,2702,896
H0978,Ahmedabad Health Center 92,Ahmedabad,Gujarat,23.054710130534808,72.54204182001074,11515,2931,4970,3184
H0979,Coimbatore Health Center 90,Coimbatore,Tamil Nadu,10.974823038144967,77.01664844313406,4695,2407,5114,1180
H0980,Bengaluru Health Center 19,Bengaluru,Karnataka,12.895586695955268,77.6420042193718,10464,3503,7495,7120
H0981,Coimbatore Health Center 95,Coimbatore,Tamil Nadu,11.073046627265162,76.86866140130594,4789,3536,7677,7998
H0982,Kolkata Health Center 70,Kolkata,West Bengal,22.578269719598335,88.38684970008372,28875,3906,5450,9750
H0983,Jaipur Health Center 10,Jaipur,Rajasthan,26.937111304114868,75.7887764120504,26195,1681,4944,6273
H0984,Lucknow Health Center 79,Lucknow,Uttar Pradesh,26.868359516892816,80.92048449529351,9475,2274,8583,846
H0985,Indore Health Center 61,Indore,Madhya Pradesh,22.7946852009522,75.85555209433309,16746,5037,6661,1645
H0986,Hyderabad Health Center 16,Hyderabad,Telangana,17.383090461523242,78.44812953993114,8105,3422,2813,9430
H0987,Vizag Health Center 90,Vizag,Andhra Pradesh,17.75193999652599,83.34837585629222,9038,6729,664,2200
H0988,Pune Health Center 9,Pune,Maharashtra,18.537970333442114,73.83319642502057,3179,4373,4260,1586
H0989,Patna Health Center 96,Patna,Bihar,25.579279227817263,85.06450031100866,3352,7443,5502,5744
H0990,Bengaluru Health Center 64,Bengaluru,Karnataka,12.985005001699262,77.72714942139359,7477,7033,543,7412
H0991,Trivandrum Health Center 98,Trivandrum,Kerala,8.379339084407267,76.93557939283669,5015,3880,4070,6229
H0992,Bhopal Health Center 92,Bhopal,Madhya Pradesh,23.28422248419563,77.39914199148446,13538,648,2054,10761
H0993,Vijayawada Health Center 24,Vijayawada,Andhra Pradesh,16.518668514136383,80.64739282944306,29999,5892,3352,6092
H0994,New Delhi Health Center 74,New Delhi,Delhi,28.485350692862244,77.11022961915447,14009,3660,6876,9303
H0995,Mumbai Health Center 27,Mumbai,Maharashtra,19.140202050341816,72.70075711374652,24692,7907,1170,3974
H0996,New Delhi Health Center 41,New Delhi,Delhi,28.604367703202566,77.13288370423035,28125,6269,6033,10304
H0997,Jaipur Health Center 83,Jaipur,Rajasthan,26.88356991116285,75.75040207218375,24702,2758,4682,2185
H0998,Pune Health Center 88,Pune,Maharashtra,18.506828233221878,73.86634039191985,3324,8452,1286,3518
H0999,Patna Health Center 13,Patna,Bihar,25.574105000494534,85.10034161148414,22797,8527,8239,9661
H1000,Vizag Health Center 43,Vizag,Andhra Pradesh,17.68552529357074,83.20764205964316,15411,3581,5748,3658
H1001,Mumbai Health Center 55,Mumbai,Maharashtra,19.101092959519775,72.84452154709936,16313,2059,2041,6230
H1002,New Delhi Health Center 24,New Delhi,Delhi,28.656736871073523,77.22890241082547,20472,6507,4911,9772
H1003,Hyderabad Health Center 50,Hyderabad,Telangana,17.394475809823863,78.51838427659865,11378,2097,4047,3070
H1004,Bhubaneswar Health Center 21,Bhubaneswar,Odisha,20.214913070894138,85.80600447652715,7725,4800,7302,9473
H1005,Trivandrum Health Center 78,Trivandrum,Kerala,8.571065671942424,76.9301469531719,7537,2835,4621,3385
H1006,Bhubaneswar Health Center 74,Bhubaneswar,Odisha,20.27714491258256,85.86030228745203,25587,756,337,10664
H1007,Indore Health Center 59,Indore,Madhya Pradesh,22.723334643329665,75.90944997210634,4832,8100,5467,832
H1008,Patna Health Center 56,Patna,Bihar,25.618609075874538,85.1753449583275,29623,5497,6020,8016
H1009,Hyderabad Health Center 32,Hyderabad,Telangana,17.42971535832748,78.49660633056399,21066,2960,4829,5521
H1010,Jaipur Health Center 56,Jaipur,Rajasthan,26.840876021780627,75.83234646171253,25076,5439,5863,3363
H1011,Vizag Health Center 3,Vizag,Andhra Pradesh,17.678251442240956,83.31001191776166,20360,7845,345,1593
H1012,Patna Health Center 33,Patna,Bihar,25.545033703174127,85.06735915280363,11983,1136,4075,2821
H1013,Bhubaneswar Health Center 94,Bhubaneswar,Odisha,20.27831588841947,85.78679447945208,20096,6345,5623,6432
H1014,Patna Health Center 94,Patna,Bihar,25.62360087099959,85.17567489904926,5108,4114,7257,5679
H1015,Jaipur Health Center 99,Jaipur,Rajasthan,26.803175363247412,75.80097643855709,16769,8439,7263,4968
H1016,Lucknow Health Center 84,Lucknow,Uttar Pradesh,26.92662132276789,80.90343968088445,19766,4612,7369,4210
H1017,Jaipur Health Center 22,Jaipur,Rajasthan,26.967221728093804,75.82199837576022,17106,8214,1659,4831
H1018,New Delhi Health Center 19,New Delhi,Delhi,28.62866162875203,77.19708831624722,15791,1167,2796,3899
H1019,New Delhi Health Center 43,New Delhi,Delhi,28.610514140132366,77.26858689179107,4189,7104,8950,9804
H1020,Bhubaneswar Health Center 16,Bhubaneswar,Odisha,20.30563476438602,85.9210626547326,3071,6046,2985,9785
H1021,Indore Health Center 57,Indore,Madhya Pradesh,22.683513661095166,75.83227864425582,23125,1798,4402,1304
H1022,Vijayawada Health Center 54,Vijayawada,Andhra Pradesh,16.597910101792813,80.67791990038101,10370,4372,7990,1840
H1023,Pune Health Center 31,Pune,Maharashtra,18.43217759138847,73.8712503431232,5666,6468,7941,2581
H1024,Lucknow Health Center 49,Lucknow,Uttar Pradesh,26.893218444557927,80.8728656793707,8899,4618,865,6405
H1025,Chennai Health Center 59,Chennai,Tamil Nadu,13.100617225553801,80.21087210356917,28689,6583,856,3419
H1026,Hyderabad Health Center 21,Hyderabad,Telangana,17.439294919143865,78.43030975646313,12386,4519,3438,10240
H1027,Chandigarh Health Center 32,Chandigarh,Chandigarh,30.688781147086996,76.81078056062962,21244,3639,1374,10308
H1028,New Delhi Health Center 79,New Delhi,Delhi,28.59885098438034,77.17742814862585,12193,6827,1346,2576
H1029,Mumbai Health Center 64,Mumbai,Maharashtra,19.04766474459725,72.84770893030415,7608,7734,8272,7010
H1030,Hyderabad Health Center 61,Hyderabad,Telangana,17.39035301434793,78.49470665182726,8901,6629,2054,2864
H1031,Bhubaneswar Health Center 3,Bhubaneswar,Odisha,20.319572748440287,85.85533727260078,28027,7896,7638,10350
H1032,Jaipur Health Center 99,Jaipur,Rajasthan,26.910811441360163,75.88919287751183,21972,2282,6247,6994
H1033,Hyderabad Health Center 61,Hyderabad,Telangana,17.402305689340064,78.54059355279138,10034,7809,4539,4828
H1034,Kolkata Health Center 12,Kolkata,West Bengal,22.63211760144782,88.44250777399513,29016,6968,6090,4575
H1035,Bhubaneswar Health Center 46,Bhubaneswar,Odisha,20.33590786996877,85.84686763363351,28047,6717,5972,1902
H1036,Indore Health Center 3,Indore,Madhya Pradesh,22.69997191533351,75.86826403622207,28567,3541,8460,6791
H1037,Chennai Health Center 67,Chennai,Tamil Nadu,13.104155673256457,80.3105023787043,9806,6929,8423,2031
H1038,Pune Health Center 97,Pune,Maharashtra,18.500474654105872,73.88100856207329,29062,4519,1229,3412
H1039,Hyderabad Health Center 69,Hyderabad,Telangana,17.352874930831963,78.52088645561103,14136,3319,6955,1584
H1040,Hyderabad Health Center 72,Hyderabad,Telangana,17.444049495265286,78.50686372815186,20907,7709,5228,3288
H1041,Mumbai Health Center 90,Mumbai,Maharashtra,19.22058514949784,72.89161790832227,4495,1392,8878,9841
H1042,Hyderabad Health Center 24,Hyderabad,Telangana,17.372922700034533,78.54433661956261,6695,3186,7488,6178
H1043,Patna Health Center 22,Patna,Bihar,25.65609684036443,85.13763604534681,7180,4762,2815,9687
H1044,Kochi Health Center 9,Kochi,Kerala,9.965558363927048,76.24827537822247,7370,2273,3861,4216
H1045,Kochi Health Center 93,Kochi,Kerala,9.966353257337056,76.24091574027916,15674,6469,4835,7283
H1046,Ahmedabad Health Center 81,Ahmedabad,Gujarat,22.981872711493903,72.67666487147291,16280,4768,4399,3301
H1047,Bhopal Health Center 99,Bhopal,Madhya Pradesh,23.18755493545958,77.47553547290991,4054,3582,8307,10184
H1048,Kolkata Health Center 60,Kolkata,West Bengal,22.56716561417067,88.34498617277113,14219,1044,3963,2639
H1049,New Delhi Health Center 91,New Delhi,Delhi,28.612854729611172,77.24700724240749,6130,596,4158,3108
H1050,Jaipur Health Center 9,Jaipur,Rajasthan,26.917113964680716,75.7354817557934,23472,8899,2237,1546
H1051,Hyderabad Health Center 1,Hyderabad,Telangana,17.418057951026242,78.48255671320766,13756,8259,8253,5184
H1052,Vizag Health Center 65,Vizag,Andhra Pradesh,17.73373618081191,83.15734305927954,6409,1189,7328,7662
H1053,Hyderabad Health Center 18,Hyderabad,Telangana,17.39672453589893,78.49818819435929,9142,6467,7505,2884
H1054,Bhubaneswar Health Center 89,Bhubaneswar,Odisha,20.29120236270074,85.88600852939986,6983,7463,6984,10783
H1055,Chandigarh Health Center 17,Chandigarh,Chandigarh,30.7619546963622,76.72895724837383,9312,8438,6476,3685
H1056,Vizag Health Center 56,Vizag,Andhra Pradesh,17.679432988668925,83.26669627115278,8041,6682,8326,3644
H1057,Coimbatore Health Center 56,Coimbatore,Tamil Nadu,11.00091195529913,76.96162892560062,25257,2784,5352,7462
H1058,Kochi Health Center 89,Kochi,Kerala,9.871774958396273,76.2374481729787,16055,4183,7004,7768
H1059,Trivandrum Health Center 2,Trivandrum,Kerala,8.532510420311526,76.98400109241774,21055,2228,7932,6803
H1060,Indore Health Center 95,Indore,Madhya Pradesh,22.82970069623298,75.83989539756904,7102,4042,3075,8078
H1061,Chennai Health Center 69,Chennai,Tamil Nadu,12.970657662798864,80.27098179151484,25418,8957,6776,3548
H1062,Indore Health Center 47,Indore,Madhya Pradesh,22.72332547969134,75.90898160569363,28463,6039,453,3993
H1063,Hyderabad Health Center 29,Hyderabad,Telangana,17.333924143206808,78.44103383779388,8607,3702,3087,2610
H1064,Patna Health Center 67,Patna,Bihar,25.6031035518848,85.12395333398874,10498,5022,2844,2231
H1065,Hyderabad Health Center 29,Hyderabad,Telangana,17.413822567256123,78.41127220158936,23622,6612,5022,1788
H1066,Bhubaneswar Health Center 36,Bhubaneswar,Odisha,20.341309112348736,85.774136970464,11708,3032,8070,4070
H1067,Bhopal Health Center 68,Bhopal,Madhya Pradesh,23.22995536316923,77.4680325806253,12781,5495,1801,3480
H1068,Indore Health Center 78,Indore,Madhya Pradesh,22.63468651637965,75.8335086127822,11009,1123,1350,7785
H1069,Bengaluru Health Center 61,Bengaluru,Karnataka,12.97328615514607,77.60974416383597,7114,3867,8395,5541
H1070,Bhubaneswar Health Center 93,Bhubaneswar,Odisha,20.380418173887094,85.79262880435597,16746,6750,1511,9367
H1071,New Delhi Health Center 75,New Delhi,Delhi,28.625552147576474,77.17309676081909,22924,5135,1395,6301
H1072,Bhubaneswar Health Center 44,Bhubaneswar,Odisha,20.321598845862017,85.78818203460115,27754,3347,2260,1873
H1073,Trivandrum Health Center 61,Trivandrum,Kerala,8.57614770868989,76.87333707954573,18608,4159,5583,9870
H1074,Kolkata Health Center 33,Kolkata,West Bengal,22.666542335466573,88.39990403260745,13584,5637,5489,1761
H1075,Trivandrum Health Center 80,Trivandrum,Kerala,8.486008766417058,76.94711835567705,21038,687,3058,9120
H1076,Vizag Health Center 32,Vizag,Andhra Pradesh,17.71265084487878,83.24036618912147,29380,8994,4482,7373
H1077,Hyderabad Health Center 29,Hyderabad,Telangana,17.32642477959152,78.42467032075797,6574,4285,5520,8150
H1078,Bhopal Health Center 35,Bhopal,Madhya Pradesh,23.296171689578443,77.4073473561787,15997,8507,527,2728
H1079,Chandigarh Health Center 60,Chandigarh,Chandigarh,30.683055140368655,76.72749547414664,8782,1734,8793,5605
H1080,Indore Health Center 21,Indore,Madhya Pradesh,22.785980772580267,75.96815919833443,28019,3604,4655,3705
H1081,Mumbai Health Center 91,Mumbai,Maharashtra,19.037348514519866,72.83416361141782,8263,4594,6467,3193
H1082,Indore Health Center 47,Indore,Madhya Pradesh,22.755829588936155,75.88012427270982,11235,654,5262,4480
H1083,Vijayawada Health Center 60,Vijayawada,Andhra Pradesh,16.365241176197237,80.5825223592271,4892,3924,2315,7073
H1084,Coimbatore Health Center 98,Coimbatore,Tamil Nadu,11.095771894584743,76.92521201802477,10412,2518,2614,4812
H1085,Chandigarh Health Center 68,Chandigarh,Chandigarh,30.666143736617773,76.7596199813377,20573,7656,7642,7284
H1086,Coimbatore Health Center 78,Coimbatore,Tamil Nadu,10.944205816224912,76.93131524149258,25028,4523,1016,4367
H1087,Vijayawada Health Center 54,Vijayawada,Andhra Pradesh,16.454218546079055,80.6471841393827,29275,3537,532,10518
H1088,Patna Health Center 60,Patna,Bihar,25.59208735507896,85.04301428055143,3233,1891,1189,8302
H1089,Bhubaneswar Health Center 56,Bhubaneswar,Odisha,20.222329429945297,85.8756256396848,3799,7007,7325,9427
H1090,Jaipur Health Center 7,Jaipur,Rajasthan,26.980969366194163,75.8120269179703,23102,8732,3667,5408
H1091,Bengaluru Health Center 79,Bengaluru,Karnataka,13.074342730990658,77.62372725272516,16747,7671,3249,4661
H1092,Lucknow Health Center 90,Lucknow,Uttar Pradesh,26.895892617180305,80.95249432652884,5590,7872,3873,3378
H1093,Bhubaneswar Health Center 79,Bhubaneswar,Odisha,20.215839149215203,85.77814749540373,7975,5425,8347,8490
H1094,Mumbai Health Center 45,Mumbai,Maharashtra,19.13596497864608,72.87608615529487,17716,2495,6330,4291
H1095,Mumbai Health Center 97,Mumbai,Maharashtra,19.039761577087727,72.83393198194577,11524,8607,542,2284
H1096,Bhubaneswar Health Center 25,Bhubaneswar,Odisha,20.325093341950577,85.87688420305543,21570,2050,946,6544
H1097,Coimbatore Health Center 96,Coimbatore,Tamil Nadu,11.001753096545254,77.03183431228163,9572,734,6839,1774
H1098,Trivandrum Health Center 51,Trivandrum,Kerala,8.575660856686918,76.86478551508584,18217,2190,1056,3070
H1099,Ahmedabad Health Center 97,Ahmedabad,Gujarat,23.035742257559747,72.54789378030628,4494,6240,8355,1301
H1100,Hyderabad Health Center 55,Hyderabad,Telangana,17.36946301133618,78.44625685127679,3444,2698,2587,4408
H1101,Coimbatore Health Center 17,Coimbatore,Tamil Nadu,10.966628054825025,76.9392323850456,23637,993,5365,5830
H1102,Vijayawada Health Center 29,Vijayawada,Andhra Pradesh,16.454980131269792,80.62395363466445,7761,8130,4650,607
H1103,Bengaluru Health Center 95,Bengaluru,Karnataka,12.957664553789018,77.6078135286531,11953,8881,7154,1155
H1104,Pune Health Center 68,Pune,Maharashtra,18.55260385372292,73.86439455557408,20700,7630,3486,6189
H1105,Mumbai Health Center 43,Mumbai,Maharashtra,19.064036989766528,72.91123719127165,21248,796,2709,8030
H1106,Chennai Health Center 93,Chennai,Tamil Nadu,13.066194253834864,80.35005470795163,21899,1917,2616,7758
H1107,Mumbai Health Center 61,Mumbai,Maharashtra,19.10127789266075,72.89951178524005,28128,8137,960,9307
H1108,Lucknow Health Center 2,Lucknow,Uttar Pradesh,26.87342005006469,80.94966839165151,6970,3907,7716,5160
H1109,Vizag Health Center 11,Vizag,Andhra Pradesh,17.58943287629296,83.26742289028333,3815,7755,1222,5267
H1110,Coimbatore Health Center 13,Coimbatore,Tamil Nadu,11.043606049884206,76.83322318027955,5550,5819,6986,2073
H1111,Chandigarh Health Center 21,Chandigarh,Chandigarh,30.70030082271682,76.74064164782044,23895,6672,1684,4803
H1112,Vijayawada Health Center 46,Vijayawada,Andhra Pradesh,16.536945607707867,80.67443539606818,9026,7109,8964,1358
H1113,Bhopal Health Center 3,Bhopal,Madhya Pradesh,23.294445547869607,77.39035965809147,16833,3470,311,8224
H1114,Hyderabad Health Center 64,Hyderabad,Telangana,17.398737173651195,78.46431914219563,17126,5654,6124,4059
H1115,Vijayawada Health Center 25,Vijayawada,Andhra Pradesh,16.531940061494797,80.66087397642387,18678,4175,6257,5655
H1116,New Delhi Health Center 5,New Delhi,Delhi,28.75289818121118,77.15710043225054,6395,1703,3110,3492
H1117,Chennai Health Center 56,Chennai,Tamil Nadu,13.082033357648179,80.25356467231934,9192,644,7807,5257
H1118,Bengaluru Health Center 75,Bengaluru,Karnataka,13.05027998196163,77.5658111122538,8756,4914,1410,6072
H1119,Bengaluru Health Center 79,Bengaluru,Karnataka,13.009639108592642,77.59750142657276,19056,2250,4327,6145
H1120,New Delhi Health Center 73,New Delhi,Delhi,28.669844729896536,77.27272142133438,15150,3897,8565,1759
H1121,New Delhi Health Center 22,New Delhi,Delhi,28.548904684189438,77.17829407962631,12436,1785,6774,1170
H1122,Trivandrum Health Center 74,Trivandrum,Kerala,8.511279872223385,76.86974624460561,11000,4318,631,1821
H1123,Ahmedabad Health Center 68,Ahmedabad,Gujarat,22.955468857046107,72.55542797095947,16145,3365,2875,6585
H1124,Coimbatore Health Center 22,Coimbatore,Tamil Nadu,11.076452584404178,76.91385165008033,8704,8489,6555,7841
H1125,Lucknow Health Center 39,Lucknow,Uttar Pradesh,26.78215283748374,80.99235066184472,20821,7532,6031,3778
H1126,Bengaluru Health Center 9,Bengaluru,Karnataka,13.059555857412429,77.69115359464756,7541,8376,8833,8724
H1127,New Delhi Health Center 9,New Delhi,Delhi,28.572533659917546,77.29140824122854,24711,5597,1960,6092
H1128,Vijayawada Health Center 10,Vijayawada,Andhra Pradesh,16.530875801760143,80.64110184506283,8497,5049,6634,6410
H1129,Patna Health Center 89,Patna,Bihar,25.632374915431946,85.08016616839633,21563,5467,934,4031
H1130,Vijayawada Health Center 52,Vijayawada,Andhra Pradesh,16.56109028058247,80.6479330361357,24061,2718,1689,4676
H1131,Vijayawada Health Center 98,Vijayawada,Andhra Pradesh,16.596203997621334,80.64451594185586,25096,1745,8545,10988
H1132,Hyderabad Health Center 68,Hyderabad,Telangana,17.32879869076347,78.51485893489422,10058,1322,3239,7496
H1133,Kolkata Health Center 1,Kolkata,West Bengal,22.611807320817675,88.31899863868378,19724,5067,8162,2696
H1134,Lucknow Health Center 83,Lucknow,Uttar Pradesh,26.813159454891984,80.88814438049334,20675,5227,3239,5835
H1135,Kolkata Health Center 17,Kolkata,West Bengal,22.53726176051738,88.38206436381721,29329,3300,3075,6444
H1136,Bhubaneswar Health Center 11,Bhubaneswar,Odisha,20.366558919680127,85.80012858937451,21384,1971,1836,718
H1137,Bengaluru Health Center 10,Bengaluru,Karnataka,12.932165174539538,77.6632702971175,5329,3270,7845,5246
H1138,Chandigarh Health Center 21,Chandigarh,Chandigarh,30.763958700094577,76.7986734737924,4973,3322,4760,670
H1139,Hyderabad Health Center 90,Hyderabad,Telangana,17.281805747662276,78.52440310636156,8370,5358,8881,9310
H1140,Pune Health Center 93,Pune,Maharashtra,18.513262037259118,73.80819093851018,14572,7736,5865,6931
H1141,Vizag Health Center 99,Vizag,Andhra Pradesh,17.736663278382945,83.27759450212795,25295,3456,6128,5394
H1142,Chennai Health Center 37,Chennai,Tamil Nadu,13.122617402567457,80.27947860308578,21099,8650,3783,8075
H1143,Vizag Health Center 36,Vizag,Andhra Pradesh,17.740068813612982,83.20559772421944,29896,1651,5792,7111
H1144,Chandigarh Health Center 48,Chandigarh,Chandigarh,30.731612718910096,76.77504166864567,7681,3007,3263,3828
H1145,Bhubaneswar Health Center 71,Bhubaneswar,Odisha,20.2403187543755,85.8237010278558,26644,7511,8821,2146
H1146,Coimbatore Health Center 9,Coimbatore,Tamil Nadu,10.957689088497915,76.9758532307472,10127,4218,6075,8310
H1147,Kolkata Health Center 11,Kolkata,West Bengal,22.607331594404044,88.37895179273362,10252,2055,4487,8167
H1148,Chennai Health Center 37,Chennai,Tamil Nadu,13.111646432428563,80.29370211619303,18202,8560,8365,4280
H1149,Indore Health Center 9,Indore,Madhya Pradesh,22.638870029601495,75.86195935040556,14268,5567,961,8373
H1150,Vijayawada Health Center 19,Vijayawada,Andhra Pradesh,16.543417889410314,80.68073983993254,27918,3229,4197,2569
H1151,Mumbai Health Center 55,Mumbai,Maharashtra,19.049461705592332,72.82503468370773,22364,5992,5059,10107
H1152,New Delhi Health Center 40,New Delhi,Delhi,28.697027754055703,77.19695197085721,26949,2400,2517,5196
H1153,New Delhi Health Center 72,New Delhi,Delhi,28.5892701102612,77.15963751027246,17676,1315,2811,646
H1154,Hyderabad Health Center 31,Hyderabad,Telangana,17.411019020753375,78.4831149602413,10283,755,7548,9429
H1155,Vijayawada Health Center 41,Vijayawada,Andhra Pradesh,16.473604498230717,80.65024366178298,24336,6380,5892,7491
H1156,Bhubaneswar Health Center 6,Bhubaneswar,Odisha,20.368996051205936,85.86960537593716,3347,8857,5332,4843
H1157,Coimbatore Health Center 14,Coimbatore,Tamil Nadu,10.981328758020325,76.95164802818104,22422,3345,8164,7009
H1158,Mumbai Health Center 30,Mumbai,Maharashtra,19.02416343512352,72.82968508617424,14159,2774,2770,10882
H1159,Vizag Health Center 77,Vizag,Andhra Pradesh,17.711411973223246,83.16874575160561,13928,5329,2250,8683
H1160,Chandigarh Health Center 92,Chandigarh,Chandigarh,30.781752027581767,76.69439119936905,7274,2785,3506,3324
H1161,Kolkata Health Center 24,Kolkata,West Bengal,22.606687170440757,88.41202514429001,12895,7563,8795,1748
H1162,Kochi Health Center 45,Kochi,Kerala,9.91064030201538,76.31686761397759,11860,8313,1714,7108
H1163,Vizag Health Center 87,Vizag,Andhra Pradesh,17.687013083360956,83.21394041265133,24699,1254,2647,1126
H1164,Trivandrum Health Center 8,Trivandrum,Kerala,8.59983573062472,76.95713372927099,29754,4307,8176,6499
H1165,Bhopal Health Center 96,Bhopal,Madhya Pradesh,23.251545237722155,77.45471574155987,15771,1574,2214,988
H1166,Bhubaneswar Health Center 1,Bhubaneswar,Odisha,20.16086051010705,85.81977430298161,14244,7283,5894,4222
H1167,Patna Health Center 62,Patna,Bihar,25.51066175219695,85.15252766405288,26595,5537,6619,10269
H1168,Hyderabad Health Center 80,Hyderabad,Telangana,17.41206777154908,78.47157550714783,18536,1906,7710,1880
H1169,Patna Health Center 57,Patna,Bihar,25.616501809802426,85.11788594749666,13895,8144,4610,2158
H1170,Ahmedabad Health Center 54,Ahmedabad,Gujarat,23.002195443555422,72.49196559348111,7250,7491,414,10005
H1171,Hyderabad Health Center 44,Hyderabad,Telangana,17.362639109263558,78.4002450411284,27364,8371,6675,7498
H1172,Hyderabad Health Center 47,Hyderabad,Telangana,17.373615339207564,78.36362639432123,22451,523,5434,1075
H1173,Indore Health Center 91,Indore,Madhya Pradesh,22.7061850911471,75.86642715299764,27036,1985,3959,2819
H1174,Ahmedabad Health Center 81,Ahmedabad,Gujarat,23.058258719506405,72.56884406534923,15442,8948,2079,10707
H1175,Hyderabad Health Center 7,Hyderabad,Telangana,17.491489857154164,78.53971695430336,10631,3517,4641,2058
H1176,Kolkata Health Center 29,Kolkata,West Bengal,22.55718950132864,88.32162058967143,6196,1062,5046,3399
H1177,Pune Health Center 42,Pune,Maharashtra,18.49538605544975,73.72712293713124,16410,4098,873,4614
H1178,Chennai Health Center 6,Chennai,Tamil Nadu,13.081142162070595,80.22149911418681,28544,7176,2496,10103
H1179,Pune Health Center 15,Pune,Maharashtra,18.522428227404767,73.83956446892601,15712,8984,4826,4812
H1180,Bhopal Health Center 68,Bhopal,Madhya Pradesh,23.31185548837582,77.43910465595438,26013,4369,8271,9567
H1181,Trivandrum Health Center 15,Trivandrum,Kerala,8.455011487875822,76.85857509210628,12643,4323,4232,10620
H1182,Lucknow Health Center 49,Lucknow,Uttar Pradesh,26.76084054333198,80.86723171503185,10147,8131,3898,4729
H1183,New Delhi Health Center 27,New Delhi,Delhi,28.65478777547866,77.14847060615905,3051,818,5988,7418
H1184,Lucknow Health Center 7,Lucknow,Uttar Pradesh,26.84550039475586,80.90474451432823,14210,7375,4731,1925
H1185,New Delhi Health Center 2,New Delhi,Delhi,28.5698422427549,77.149297892927,17955,3000,3764,2659
H1186,Vizag Health Center 83,Vizag,Andhra Pradesh,17.65346937085096,83.20265718550363,4502,5156,5730,8998
H1187,Bengaluru Health Center 69,Bengaluru,Karnataka,12.876189871083447,77.61360979467557,26963,1113,3631,6190
H1188,Indore Health Center 59,Indore,Madhya Pradesh,22.71044878084295,75.82790158473658,10232,6114,6213,6313
H1189,Kochi Health Center 72,Kochi,Kerala,9.820320446032062,76.2088911086075,15686,4700,5091,729
H1190,Trivandrum Health Center 47,Trivandrum,Kerala,8.483563337348345,76.8461024171096,21177,6957,8425,6103
H1191,Kolkata Health Center 12,Kolkata,West Bengal,22.57618830087587,88.44485695356252,26028,7920,4455,8811
H1192,Mumbai Health Center 18,Mumbai,Maharashtra,19.07889320237134,72.86442036833688,12180,6541,5363,8837
H1193,Patna Health Center 22,Patna,Bihar,25.599252078288572,85.18538146365245,24740,4577,5198,1817
H1194,Patna Health Center 11,Patna,Bihar,25.652508420072706,85.15621373050193,10391,5632,2804,10056
H1195,Coimbatore Health Center 98,Coimbatore,Tamil Nadu,11.039761672215525,76.94537285897606,8120,6893,2496,3866
H1196,Chandigarh Health Center 58,Chandigarh,Chandigarh,30.755383128209303,76.70771349875949,17497,2316,8744,4627
H1197,Trivandrum Health Center 90,Trivandrum,Kerala,8.425873198094854,76.86254271376892,27762,1448,8479,10882
H1198,Ahmedabad Health Center 78,Ahmedabad,Gujarat,23.11081199301497,72.59649938286944,10254,8901,2393,1963
H1199,Kochi Health Center 47,Kochi,Kerala,9.85642292317509,76.2666850775346,15342,6104,7042,10659
H1200,Indore Health Center 77,Indore,Madhya Pradesh,22.79976155983113,75.81244075464254,21898,8201,400,5046
